antigen,Danger,Safe,class
18548,0.078373,0,2
18549,0.284722,0,2
18550,0.250992,0,2
18551,0.6160715,0,2
18552,0.482143,0,2
18553,0.5208335,0,2
18554,0.2271825,0,2
18555,0.250992,0,2
18556,0.2271825,0,2
18557,0.2271825,0,2
18558,0.4573415,0,2
18559,0.1021825,0,2
18560,0.1021825,0,2
18561,0.203373,0,2
18562,0.2271825,0,2
18563,0.2271825,0,2
18564,0.2113095,0,2
18565,0.2906745,0,2
18566,0.592262,0,2
18567,0.2113095,0,2
18568,0.2906745,0,2
18569,0.639881,0,2
18570,0.3164685,0,2
18571,0.298611,0,2
18572,0.5367065,0,2
18573,0.592262,0,2
18574,0.2271825,0,2
18575,0.4176585,0,2
18576,0.2271825,0,2
18577,0.2271825,0,2
18578,0.6319445,0,2
18579,0.2271825,0,2
18580,0.1021825,0,2
18581,0.1021825,0,2
18582,0.2271825,0,2
18583,0.425595,0,2
18584,0.1021825,0,2
18585,0.2271825,0,2
18586,0.5525795,0,2
18587,0.512897,0,2
18588,0.2271825,0,2
18589,0.2271825,0,2
18590,0.250992,0,2
18591,0.2271825,0,2
18592,0.203373,0,2
18593,0.425595,0,2
18594,0.3700395,0,2
18595,0.393849,0,2
18596,0.5228175,0,2
18597,0.546627,0,2
18598,0.2271825,0,2
18599,0.1875,0,2
18600,0.250992,0,2
18601,0.2589285,0,2
18602,0.2906745,0,2
18603,0.2271825,0,2
18604,0.4017855,0,2
18605,0.2450395,0,2
18606,0.544643,0,2
18607,0.512897,0,2
18608,0.3859125,0,2
18609,0.4335315,0,2
18610,0.4017855,0,2
18611,0.2271825,0,2
18612,0.481151,0,2
18613,0.512897,0,2
18614,0.2271825,0,2
18615,0.1021825,0,2
18616,0.576389,0,2
18617,0.3323415,0,2
18618,0.298611,0,2
18619,0.4017855,0,2
18620,0.2589285,0,2
18621,0.2271825,0,2
18622,0.393849,0,2
18623,0.2113095,0,2
18624,0.078373,0,2
18625,0.6001985,0,2
18626,0.4732145,0,2
18627,0.2589285,0,2
18628,0.4573415,0,2
18629,0.5049605,0,2
18630,0.2906745,0,2
18631,0.298611,0,2
18632,0.4335315,0,2
18633,0.2113095,0,2
18634,0.5049605,0,2
18635,0.624008,0,2
18636,0.203373,0,2
18637,0.1021825,0,2
18638,0.425595,0,2
18639,0.2906745,0,2
18640,0.2271825,0,2
18641,0.449405,0,2
18642,0.6319445,0,2
18643,0.1021825,0,2
18644,0.2271825,0,2
18645,0.250992,0,2
18646,0.4890875,0,2
18647,0.6319445,0,2
18648,0.449405,0,2
18649,0.4573415,0,2
18650,0.2271825,0,2
18651,0.2271825,0,2
18652,0.3164685,0,2
18653,0.5228175,0,2
18654,0.2271825,0,2
18655,0.1875,0,2
18656,0.3859125,0,2
18657,0.2271825,0,2
18658,0.2271825,0,2
18659,0.1021825,0,2
18660,0.2271825,0,2
18661,0.2906745,0,2
18662,0.52877,0,2
18663,0.3640875,0,2
18664,0.5843255,0,2
18665,0.1875,0,2
18666,0.2767855,0,2
18667,0.409722,0,2
18668,0.2271825,0,2
18669,0.2271825,0,2
18670,0.2271825,0,2
18671,0.608135,0,2
18672,0.1021825,0,2
18673,0.6160715,0,2
18674,0.2271825,0,2
18675,0.3085315,0,2
18676,0.2926585,0,2
18677,0.2271825,0,2
18678,0.356151,0,2
18679,0.2271825,0,2
18680,0.298611,0,2
18681,0.2271825,0,2
18682,0.2271825,0,2
18683,0.6478175,0,2
18684,0.1488095,0,2
18685,0.2271825,0,2
18686,0.2271825,0,2
18687,0.2271825,0,2
18688,0.1021825,0,2
18689,0.2271825,0,2
18690,0.592262,0,2
18691,0.497024,0,2
18692,0.4890875,0,2
18693,0.2271825,0,2
18694,0.2271825,0,2
18695,0.250992,0,2
18696,0.1875,0,2
18697,0.1021825,0,2
18698,0.2271825,0,2
18699,0.544643,0,2
18700,0.3382935,0,2
18701,0.393849,0,2
18702,0.250992,0,2
18703,0.5049605,0,2
18704,0.592262,0,2
18705,0.203373,0,2
18706,0.363095,0,2
18707,0.250992,0,2
18708,0.2271825,0,2
18709,0.560516,0,2
18710,0.2113095,0,2
18711,0.425595,0,2
18712,0.6160715,0,2
18713,0.2271825,0,2
18714,0.6001985,0,2
18715,0.2271825,0,2
18716,0.3859125,0,2
18717,0.2113095,0,2
18718,0.1021825,0,2
18719,0.250992,0,2
18720,0.3382935,0,2
18721,0.671627,0,2
18722,0.2271825,0,2
18723,0.2113095,0,2
18724,0.340278,0,2
18725,0.4414685,0,2
18726,0.2271825,0,2
18727,0.425595,0,2
18728,0.2906745,0,2
18729,0.2271825,0,2
18730,0.512897,0,2
18731,0.5367065,0,2
18732,0.2271825,0,2
18733,0.203373,0,2
18734,0.3859125,0,2
18735,0.4176585,0,2
18736,0.544643,0,2
18737,0.608135,0,2
18738,0.2271825,0,2
18739,0.2271825,0,2
18740,0.203373,0,2
18741,0.1021825,0,2
18742,0.2271825,0,2
18743,0.608135,0,2
18744,0.1021825,0,2
18745,0.5367065,0,2
18746,0.2271825,0,2
18747,0.2271825,0,2
18748,0.1021825,0,2
18749,0.4176585,0,2
18750,0.4732145,0,2
18751,0.2271825,0,2
18752,0.173611,0,2
18753,0.451389,0,2
18754,0.4573415,0,2
18755,0.1021825,0,2
18756,0.2271825,0,2
18757,0.203373,0,2
18758,0.2271825,0,2
18759,0.1021825,0,2
18760,0.4176585,0,2
18761,0.1021825,0,2
18762,0.5208335,0,2
18763,0.2271825,0,2
18764,0.2271825,0,2
18765,0.4890875,0,2
18766,0.425595,0,2
18767,0.2271825,0,2
18768,0.2271825,0,2
18769,0.250992,0,2
18770,0.5694445,0,2
18771,0.608135,0,2
18772,0.2271825,0,2
18773,0.2132935,0,2
18774,0.6478175,0,2
18775,0.2271825,0,2
18776,0.6160715,0,2
18777,0.497024,0,2
18778,0.465278,0,2
18779,0.2271825,0,2
18780,0.1021825,0,2
18781,0.2271825,0,2
18782,0.3482145,0,2
18783,0.2271825,0,2
18784,0.560516,0,2
18785,0.546627,0,2
18786,0.298611,0,2
18787,0.3700395,0,2
18788,0.4335315,0,2
18789,0.2271825,0,2
18790,0.4732145,0,2
18791,0.5049605,0,2
18792,0.356151,0,2
18793,0.1875,0,2
18794,0.1875,0,2
18795,0.5525795,0,2
18796,0.2271825,0,2
18797,0.512897,0,2
18798,0.5843255,0,2
18799,0.188492,0,2
18800,0.2271825,0,2
18801,0.608135,0,2
18802,0.2271825,0,2
18803,0.298611,0,2
18804,0.1875,0,2
18805,0.2281745,0,2
18806,0.1875,0,2
18807,0.497024,0,2
18808,0.235119,0,2
18809,0.2271825,0,2
18810,0.5228175,0,2
18811,0.1875,0,2
18812,0.3640875,0,2
18813,0.250992,0,2
18814,0.4573415,0,2
18815,0.4017855,0,2
18816,0.298611,0,2
18817,0.608135,0,2
18818,0.3700395,0,2
18819,0.6001985,0,2
18820,0.2271825,0,2
18821,0.465278,0,2
18822,0.52877,0,2
18823,0.250992,0,2
18824,0.2271825,0,2
18825,0.4900795,0,2
18826,0.655754,0,2
18827,0.2271825,0,2
18828,0.393849,0,2
18829,0.560516,0,2
18830,0.481151,0,2
18831,0.1875,0,2
18832,0.2271825,0,2
18833,0.4017855,0,2
18834,0.5228175,0,2
18835,0.592262,0,2
18836,0.2113095,0,2
18837,0.2271825,0,2
18838,0.546627,0,2
18839,0.377976,0,2
18840,0.356151,0,2
18841,0.5525795,0,2
18842,0.340278,0,2
18843,0.425595,0,2
18844,0.2113095,0,2
18845,0.3382935,0,2
18846,0.2271825,0,2
18847,0.5228175,0,2
18848,0.5049605,0,2
18849,0.2271825,0,2
18850,0.2271825,0,2
18851,0.435516,0,2
18852,0.3085315,0,2
18853,0.2271825,0,2
18854,0.2271825,0,2
18855,0.425595,0,2
18856,0.5525795,0,2
18857,0.2271825,0,2
18858,0.1646825,0,2
18859,0.2113095,0,2
18860,0.2113095,0,2
18861,0.592262,0,2
18862,0.425595,0,2
18863,0.6478175,0,2
18864,0.2271825,0,2
18865,0.2271825,0,2
18866,0.2271825,0,2
18867,0.2271825,0,2
18868,0.393849,0,2
18869,0.2271825,0,2
18870,0.624008,0,2
18871,0.2589285,0,2
18872,0.2271825,0,2
18873,0.2271825,0,2
18874,0.3085315,0,2
18875,0.078373,0,2
18876,0.363095,0,2
18877,0.2271825,0,2
18878,0.1021825,0,2
18879,0.4890875,0,2
18880,0.1875,0,2
18881,0.4900795,0,2
18882,0.425595,0,2
18883,0.203373,0,2
18884,0.4890875,0,2
18885,0.512897,0,2
18886,0.4414685,0,2
18887,0.5049605,0,2
18888,0.2271825,0,2
18889,0.2271825,0,2
18890,0.173611,0,2
18891,0.2271825,0,2
18892,0.2271825,0,2
18893,0.4573415,0,2
18894,0.4414685,0,2
18895,0.250992,0,2
18896,0.2281745,0,2
18897,0.2271825,0,2
18898,0.2271825,0,2
18899,0.2271825,0,2
18900,0.284722,0,2
18901,0.2113095,0,2
18902,0.298611,0,2
18903,0.2271825,0,2
18904,0.4414685,0,2
18905,0.2113095,0,2
18906,0.2271825,0,2
18907,0.1646825,0,2
18908,0.608135,0,2
18909,0.497024,0,2
18910,0.1021825,0,2
18911,0.512897,0,2
18912,0.2271825,0,2
18913,0.2589285,0,2
18914,0.2271825,0,2
18915,0.2271825,0,2
18916,0.2271825,0,2
18917,0.1021825,0,2
18918,0.4573415,0,2
18919,0.2113095,0,2
18920,0.2906745,0,2
18921,0.608135,0,2
18922,0.2589285,0,2
18923,0.393849,0,2
18924,0.4434525,0,2
18925,0.6001985,0,2
18926,0.2271825,0,2
18927,0.2271825,0,2
18928,0.2609125,0,2
18929,0.512897,0,2
18930,0.5208335,0,2
18931,0.2271825,0,2
18932,0.2271825,0,2
18933,0.1021825,0,2
18934,0.078373,0,2
18935,0.497024,0,2
18936,0.2271825,0,2
18937,0.2271825,0,2
18938,0.4414685,0,2
18939,0.592262,0,2
18940,0.2271825,0,2
18941,0.6319445,0,2
18942,0.3700395,0,2
18943,0.512897,0,2
18944,0.4732145,0,2
18945,0.2271825,0,2
18946,0.078373,0,2
18947,0.5049605,0,2
18948,0.1021825,0,2
18949,0.2271825,0,2
18950,0.1021825,0,2
18951,0.592262,0,2
18952,0.2271825,0,2
18953,0.5208335,0,2
18954,0.2271825,0,2
18955,0.2271825,0,2
18956,0.449405,0,2
18957,0.2113095,0,2
18958,0.1021825,0,2
18959,0.512897,0,2
18960,0.2271825,0,2
18961,0.425595,0,2
18962,0.2271825,0,2
18963,0.465278,0,2
18964,0.298611,0,2
18965,0.2271825,0,2
18966,0.2271825,0,2
18967,0.298611,0,2
18968,0.2271825,0,2
18969,0.2271825,0,2
18970,0.576389,0,2
18971,0.250992,0,2
18972,0.203373,0,2
18973,0.608135,0,2
18974,0.1021825,0,2
18975,0.4890875,0,2
18976,0.2271825,0,2
18977,0.5367065,0,2
18978,0.1964285,0,2
18979,0.529762,0,2
18980,0.2271825,0,2
18981,0.2271825,0,2
18982,0.363095,0,2
18983,0.409722,0,2
18984,0.6319445,0,2
18985,0.409722,0,2
18986,0.544643,0,2
18987,0.3323415,0,2
18988,0.3859125,0,2
18989,0.624008,0,2
18990,0.2271825,0,2
18991,0.2113095,0,2
18992,0.2271825,0,2
18993,0.2271825,0,2
18994,0.3859125,0,2
18995,0.4176585,0,2
18996,0.4732145,0,2
18997,0.2271825,0,2
18998,0.40377,0,2
18999,0.4910715,0,2
19000,0.5228175,0,2
19001,0.252976,0,2
19002,0.4414685,0,2
19003,0.2113095,0,2
19004,0.544643,0,2
19005,0.576389,0,2
19006,0.2113095,0,2
19007,0.203373,0,2
19008,0.2271825,0,2
19009,0.2271825,0,2
19010,0.592262,0,2
19011,0.2271825,0,2
19012,0.2113095,0,2
19013,0.2271825,0,2
19014,0.235119,0,2
19015,0.2271825,0,2
19016,0.4176585,0,2
19017,0.1875,0,2
19018,0.482143,0,2
19019,0.2271825,0,2
19020,0.2271825,0,2
19021,0.298611,0,2
19022,0.1021825,0,2
19023,0.2271825,0,2
19024,0.2906745,0,2
19025,0.2271825,0,2
19026,0.2271825,0,2
19027,0.2113095,0,2
19028,0.409722,0,2
19029,0.2271825,0,2
19030,0.5367065,0,2
19031,0.2271825,0,2
19032,0.4017855,0,2
19033,0.2271825,0,2
19034,0.387897,0,2
19035,0.5049605,0,2
19036,0.2271825,0,2
19037,0.250992,0,2
19038,0.592262,0,2
19039,0.465278,0,2
19040,0.2271825,0,2
19041,0.5367065,0,2
19042,0.2271825,0,2
19043,0.6001985,0,2
19044,0.2271825,0,2
19045,0.4414685,0,2
19046,0.298611,0,2
19047,0.544643,0,2
19048,0.608135,0,2
19049,0.2271825,0,2
19050,0.576389,0,2
19051,0.6160715,0,2
19052,0.544643,0,2
19053,0.1021825,0,2
19054,0.6478175,0,2
19055,0.2271825,0,2
19056,0.4017855,0,2
19057,0.2271825,0,2
19058,0.4573415,0,2
19059,0.451389,0,2
19060,0.592262,0,2
19061,0.1875,0,2
19062,0.2271825,0,2
19063,0.5684525,0,2
19064,0.4017855,0,2
19065,0.4890875,0,2
19066,0.387897,0,2
19067,0.409722,0,2
19068,0.544643,0,2
19069,0.2271825,0,2
19070,0.2271825,0,2
19071,0.2271825,0,2
19072,0.6319445,0,2
19073,0.1021825,0,2
19074,0.2271825,0,2
19075,0.1021825,0,2
19076,0.1021825,0,2
19077,0.4414685,0,2
19078,0.2767855,0,2
19079,0.5228175,0,2
19080,0.2271825,0,2
19081,0.1875,0,2
19082,0.250992,0,2
19083,0.4573415,0,2
19084,0.6001985,0,2
19085,0.2271825,0,2
19086,0.3065475,0,2
19087,0.4890875,0,2
19088,0.6160715,0,2
19089,0.5843255,0,2
19090,0.1875,0,2
19091,0.2271825,0,2
19092,0.2271825,0,2
19093,0.250992,0,2
19094,0.298611,0,2
19095,0.363095,0,2
19096,0.1021825,0,2
19097,0.2271825,0,2
19098,0.2271825,0,2
19099,0.2271825,0,2
19100,0.2271825,0,2
19101,0.2271825,0,2
19102,0.465278,0,2
19103,0.4414685,0,2
19104,0.671627,0,2
19105,0.2271825,0,2
19106,0.2271825,0,2
19107,0.4890875,0,2
19108,0.4017855,0,2
19109,0.4732145,0,2
19110,0.1875,0,2
19111,0.372024,0,2
19112,0.2271825,0,2
19113,0.4890875,0,2
19114,0.4017855,0,2
19115,0.3323415,0,2
19116,0.2271825,0,2
19117,0.2271825,0,2
19118,0.6478175,0,2
19119,0.409722,0,2
19120,0.425595,0,2
19121,0.250992,0,2
19122,0.2113095,0,2
19123,0.576389,0,2
19124,0.2271825,0,2
19125,0.592262,0,2
19126,0.483135,0,2
19127,0.203373,0,2
19128,0.2271825,0,2
19129,0.2271825,0,2
19130,0.3164685,0,2
19131,0.465278,0,2
19132,0.4890875,0,2
19133,0.481151,0,2
19134,0.2271825,0,2
19135,0.2271825,0,2
19136,0.2113095,0,2
19137,0.2271825,0,2
19138,0.4732145,0,2
19139,0.497024,0,2
19140,0.2271825,0,2
19141,0.1021825,0,2
19142,0.2271825,0,2
19143,0.449405,0,2
19144,0.2271825,0,2
19145,0.2271825,0,2
19146,0.4414685,0,2
19147,0.2271825,0,2
19148,0.2271825,0,2
19149,0.608135,0,2
19150,0.4732145,0,2
19151,0.298611,0,2
19152,0.2113095,0,2
19153,0.4910715,0,2
19154,0.250992,0,2
19155,0.544643,0,2
19156,0.324405,0,2
19157,0.2271825,0,2
19158,0.2271825,0,2
19159,0.481151,0,2
19160,0.2271825,0,2
19161,0.4017855,0,2
19162,0.2271825,0,2
19163,0.3382935,0,2
19164,0.2271825,0,2
19165,0.2271825,0,2
19166,0.6160715,0,2
19167,0.2271825,0,2
19168,0.560516,0,2
19169,0.2906745,0,2
19170,0.2271825,0,2
19171,0.2271825,0,2
19172,0.250992,0,2
19173,0.1875,0,2
19174,0.6795635,0,2
19175,0.2113095,0,2
19176,0.481151,0,2
19177,0.449405,0,2
19178,0.250992,0,2
19179,0.1021825,0,2
19180,0.425595,0,2
19181,0.6795635,0,2
19182,0.624008,0,2
19183,0.483135,0,2
19184,0.2271825,0,2
19185,0.2271825,0,2
19186,0.2271825,0,2
19187,0.5367065,0,2
19188,0.3700395,0,2
19189,0.5367065,0,2
19190,0.608135,0,2
19191,0.203373,0,2
19192,0.425595,0,2
19193,0.465278,0,2
19194,0.1021825,0,2
19195,0.2271825,0,2
19196,0.2589285,0,2
19197,0.481151,0,2
19198,0.5218255,0,2
19199,0.314484,0,2
19200,0.449405,0,2
19201,0.1021825,0,2
19202,0.298611,0,2
19203,0.2271825,0,2
19204,0.2271825,0,2
19205,0.250992,0,2
19206,0.1875,0,2
19207,0.2926585,0,2
19208,0.2271825,0,2
19209,0.2271825,0,2
19210,0.235119,0,2
19211,0.425595,0,2
19212,0.4732145,0,2
19213,0.2271825,0,2
19214,0.4573415,0,2
19215,0.2271825,0,2
19216,0.2271825,0,2
19217,0.1875,0,2
19218,0.203373,0,2
19219,0.560516,0,2
19220,0.4117065,0,2
19221,0.1021825,0,2
19222,0.2113095,0,2
19223,0.250992,0,2
19224,0.377976,0,2
19225,0.2271825,0,2
19226,0.2271825,0,2
19227,0.608135,0,2
19228,0.482143,0,2
19229,0.2113095,0,2
19230,0.4573415,0,2
19231,0.2271825,0,2
19232,0.4890875,0,2
19233,0.5218255,0,2
19234,0.4910715,0,2
19235,0.2271825,0,2
19236,0.2271825,0,2
19237,0.2113095,0,2
19238,0.451389,0,2
19239,0.1021825,0,2
19240,0.1021825,0,2
19241,0.409722,0,2
19242,0.1021825,0,2
19243,0.2271825,0,2
19244,0.608135,0,2
19245,0.4414685,0,2
19246,0.2271825,0,2
19247,0.298611,0,2
19248,0.624008,0,2
19249,0.2113095,0,2
19250,0.2113095,0,2
19251,0.1021825,0,2
19252,0.298611,0,2
19253,0.2271825,0,2
19254,0.6319445,0,2
19255,0.449405,0,2
19256,0.2271825,0,2
19257,0.2271825,0,2
19258,0.4414685,0,2
19259,0.284722,0,2
19260,0.1964285,0,2
19261,0.639881,0,2
19262,0.465278,0,2
19263,0.2113095,0,2
19264,0.40377,0,2
19265,0.5218255,0,2
19266,0.1021825,0,2
19267,0.5208335,0,2
19268,0.2271825,0,2
19269,0.2271825,0,2
19270,0.393849,0,2
19271,0.2271825,0,2
19272,0.250992,0,2
19273,0.2271825,0,2
19274,0.481151,0,2
19275,0.2113095,0,2
19276,0.449405,0,2
19277,0.2271825,0,2
19278,0.298611,0,2
19279,0.2271825,0,2
19280,0.5049605,0,2
19281,0.203373,0,2
19282,0.2271825,0,2
19283,0.078373,0,2
19284,0.2271825,0,2
19285,0.576389,0,2
19286,0.2906745,0,2
19287,0.3700395,0,2
19288,0.608135,0,2
19289,0.250992,0,2
19290,0.3482145,0,2
19291,0.250992,0,2
19292,0.356151,0,2
19293,0.4732145,0,2
19294,0.4414685,0,2
19295,0.393849,0,2
19296,0.6160715,0,2
19297,0.5376985,0,2
19298,0.2271825,0,2
19299,0.1021825,0,2
19300,0.5367065,0,2
19301,0.2271825,0,2
19302,0.250992,0,2
19303,0.4335315,0,2
19304,0.2271825,0,2
19305,0.2271825,0,2
19306,0.1021825,0,2
19307,0.2271825,0,2
19308,0.298611,0,2
19309,0.2271825,0,2
19310,0.203373,0,2
19311,0.377976,0,2
19312,0.5049605,0,2
19313,0.6160715,0,2
19314,0.2271825,0,2
19315,0.2450395,0,2
19316,0.2271825,0,2
19317,0.1021825,0,2
19318,0.3482145,0,2
19319,0.2271825,0,2
19320,0.481151,0,2
19321,0.465278,0,2
19322,0.6160715,0,2
19323,0.2271825,0,2
19324,0.6478175,0,2
19325,0.465278,0,2
19326,0.2271825,0,2
19327,0.377976,0,2
19328,0.2271825,0,2
19329,0.5843255,0,2
19330,0.481151,0,2
19331,0.078373,0,2
19332,0.1021825,0,2
19333,0.4176585,0,2
19334,0.2271825,0,2
19335,0.592262,0,2
19336,0.5049605,0,2
19337,0.2271825,0,2
19338,0.2271825,0,2
19339,0.1875,0,2
19340,0.5367065,0,2
19341,0.6319445,0,2
19342,0.4900795,0,2
19343,0.608135,0,2
19344,0.592262,0,2
19345,0.3382935,0,2
19346,0.608135,0,2
19347,0.250992,0,2
19348,0.409722,0,2
19349,0.4890875,0,2
19350,0.6319445,0,2
19351,0.5843255,0,2
19352,0.173611,0,2
19353,0.2113095,0,2
19354,0.576389,0,2
19355,0.2271825,0,2
19356,0.298611,0,2
19357,0.608135,0,2
19358,0.284722,0,2
19359,0.078373,0,2
19360,0.203373,0,2
19361,0.5228175,0,2
19362,0.2271825,0,2
19363,0.1021825,0,2
19364,0.4573415,0,2
19365,0.2271825,0,2
19366,0.172619,0,2
19367,0.6319445,0,2
19368,0.2271825,0,2
19369,0.4910715,0,2
19370,0.356151,0,2
19371,0.2271825,0,2
19372,0.1021825,0,2
19373,0.3700395,0,2
19374,0.512897,0,2
19375,0.52877,0,2
19376,0.6795635,0,2
19377,0.4573415,0,2
19378,0.0625,0,2
19379,0.52877,0,2
19380,0.2271825,0,2
19381,0.624008,0,2
19382,0.2271825,0,2
19383,0.356151,0,2
19384,0.2271825,0,2
19385,0.6160715,0,2
19386,0.2271825,0,2
19387,0.1021825,0,2
19388,0.2271825,0,2
19389,0.481151,0,2
19390,0.2271825,0,2
19391,0.576389,0,2
19392,0.2271825,0,2
19393,0.5208335,0,2
19394,0.425595,0,2
19395,0.2271825,0,2
19396,0.2271825,0,2
19397,0.2271825,0,2
19398,0.465278,0,2
19399,0.560516,0,2
19400,0.52877,0,2
19401,0.1021825,0,2
19402,0.624008,0,2
19403,0.2450395,0,2
19404,0.6160715,0,2
19405,0.2271825,0,2
19406,0.512897,0,2
19407,0.425595,0,2
19408,0.3799605,0,2
19409,0.2271825,0,2
19410,0.377976,0,2
19411,0.2132935,0,2
19412,0.2271825,0,2
19413,0.2271825,0,2
19414,0.2271825,0,2
19415,0.4573415,0,2
19416,0.2271825,0,2
19417,0.1021825,0,2
19418,0.252976,0,2
19419,0.512897,0,2
19420,0.1875,0,2
19421,0.2271825,0,2
19422,0.2271825,0,2
19423,0.2132935,0,2
19424,0.2271825,0,2
19425,0.2271825,0,2
19426,0.4732145,0,2
19427,0.3065475,0,2
19428,0.3382935,0,2
19429,0.3700395,0,2
19430,0.449405,0,2
19431,0.5049605,0,2
19432,0.2271825,0,2
19433,0.449405,0,2
19434,0.5049605,0,2
19435,0.2113095,0,2
19436,0.1875,0,2
19437,0.4017855,0,2
19438,0.6478175,0,2
19439,0.284722,0,2
19440,0.2271825,0,2
19441,0.3640875,0,2
19442,0.2271825,0,2
19443,0.6319445,0,2
19444,0.481151,0,2
19445,0.2271825,0,2
19446,0.250992,0,2
19447,0.1021825,0,2
19448,0.3859125,0,2
19449,0.2906745,0,2
19450,0.2271825,0,2
19451,0.482143,0,2
19452,0.2589285,0,2
19453,0.6001985,0,2
19454,0.250992,0,2
19455,0.2906745,0,2
19456,0.5525795,0,2
19457,0.1021825,0,2
19458,0.6478175,0,2
19459,0.1021825,0,2
19460,0.608135,0,2
19461,0.1021825,0,2
19462,0.409722,0,2
19463,0.52877,0,2
19464,0.3700395,0,2
19465,0.1021825,0,2
19466,0.512897,0,2
19467,0.203373,0,2
19468,0.2271825,0,2
19469,0.3859125,0,2
19470,0.4732145,0,2
19471,0.2271825,0,2
19472,0.2271825,0,2
19473,0.481151,0,2
19474,0.6636905,0,2
19475,0.451389,0,2
19476,0.4176585,0,2
19477,0.2906745,0,2
19478,0.2271825,0,2
19479,0.2589285,0,2
19480,0.2271825,0,2
19481,0.2271825,0,2
19482,0.2271825,0,2
19483,0.2271825,0,2
19484,0.639881,0,2
19485,0.425595,0,2
19486,0.203373,0,2
19487,0.1021825,0,2
19488,0.2271825,0,2
19489,0.2271825,0,2
19490,0.2271825,0,2
19491,0.393849,0,2
19492,0.52877,0,2
19493,0.1021825,0,2
19494,0.2271825,0,2
19495,0.2271825,0,2
19496,0.544643,0,2
19497,0.409722,0,2
19498,0.2767855,0,2
19499,0.250992,0,2
19500,0.481151,0,2
19501,0.250992,0,2
19502,0.2609125,0,2
19503,0.2271825,0,2
19504,0.2271825,0,2
19505,0.2113095,0,2
19506,0.298611,0,2
19507,0.3859125,0,2
19508,0.1875,0,2
19509,0.497024,0,2
19510,0.2271825,0,2
19511,0.1021825,0,2
19512,0.482143,0,2
19513,0.1021825,0,2
19514,0.425595,0,2
19515,0.2271825,0,2
19516,0.6478175,0,2
19517,0.1875,0,2
19518,0.2271825,0,2
19519,0.250992,0,2
19520,0.5367065,0,2
19521,0.5843255,0,2
19522,0.6160715,0,2
19523,0.173611,0,2
19524,0.203373,0,2
19525,0.639881,0,2
19526,0.1021825,0,2
19527,0.4017855,0,2
19528,0.4890875,0,2
19529,0.544643,0,2
19530,0.1875,0,2
19531,0.6001985,0,2
19532,0.6319445,0,2
19533,0.2271825,0,2
19534,0.6319445,0,2
19535,0.1488095,0,2
19536,0.2271825,0,2
19537,0.4573415,0,2
19538,0.2271825,0,2
19539,0.2271825,0,2
19540,0.393849,0,2
19541,0.2271825,0,2
19542,0.3382935,0,2
19543,0.324405,0,2
19544,0.2271825,0,2
19545,0.2589285,0,2
19546,0.203373,0,2
19547,0.363095,0,2
19548,0.2271825,0,2
19549,0.2271825,0,2
19550,0.1875,0,2
19551,0.2271825,0,2
19552,0.2271825,0,2
19553,0.2271825,0,2
19554,0.203373,0,2
19555,0.1021825,0,2
19556,0.449405,0,2
19557,0.078373,0,2
19558,0.6319445,0,2
19559,0.624008,0,2
19560,0.497024,0,2
19561,0.592262,0,2
19562,0.2271825,0,2
19563,0.363095,0,2
19564,0.250992,0,2
19565,0.4176585,0,2
19566,0.4017855,0,2
19567,0.2271825,0,2
19568,0.173611,0,2
19569,0.1875,0,2
19570,0.465278,0,2
19571,0.4732145,0,2
19572,0.4176585,0,2
19573,0.2271825,0,2
19574,0.409722,0,2
19575,0.425595,0,2
19576,0.425595,0,2
19577,0.2113095,0,2
19578,0.1875,0,2
19579,0.5684525,0,2
19580,0.2271825,0,2
19581,0.2271825,0,2
19582,0.2906745,0,2
19583,0.608135,0,2
19584,0.2271825,0,2
19585,0.2271825,0,2
19586,0.2271825,0,2
19587,0.203373,0,2
19588,0.2271825,0,2
19589,0.1875,0,2
19590,0.393849,0,2
19591,0.2767855,0,2
19592,0.4414685,0,2
19593,0.4335315,0,2
19594,0.465278,0,2
19595,0.2271825,0,2
19596,0.2271825,0,2
19597,0.5525795,0,2
19598,0.2271825,0,2
19599,0.576389,0,2
19600,0.1875,0,2
19601,0.4583335,0,2
19602,0.2271825,0,2
19603,0.2271825,0,2
19604,0.298611,0,2
19605,0.1021825,0,2
19606,0.2271825,0,2
19607,0.2271825,0,2
19608,0.4176585,0,2
19609,0.2271825,0,2
19610,0.298611,0,2
19611,0.4335315,0,2
19612,0.1021825,0,2
19613,0.5367065,0,2
19614,0.2271825,0,2
19615,0.52877,0,2
19616,0.4910715,0,2
19617,0.2271825,0,2
19618,0.314484,0,2
19619,0.2271825,0,2
19620,0.512897,0,2
19621,0.624008,0,2
19622,0.2271825,0,2
19623,0.512897,0,2
19624,0.2271825,0,2
19625,0.1021825,0,2
19626,0.529762,0,2
19627,0.576389,0,2
19628,0.2271825,0,2
19629,0.2271825,0,2
19630,0.425595,0,2
19631,0.2906745,0,2
19632,0.497024,0,2
19633,0.4335315,0,2
19634,0.2271825,0,2
19635,0.284722,0,2
19636,0.2271825,0,2
19637,0.435516,0,2
19638,0.5367065,0,2
19639,0.1875,0,2
19640,0.2271825,0,2
19641,0.2271825,0,2
19642,0.2271825,0,2
19643,0.1875,0,2
19644,0.1875,0,2
19645,0.5843255,0,2
19646,0.2271825,0,2
19647,0.5367065,0,2
19648,0.2271825,0,2
19649,0.544643,0,2
19650,0.2271825,0,2
19651,0.425595,0,2
19652,0.4573415,0,2
